,MONTH,DAY,YEAR,HOUR,WIND_SPEED,WIND_DIR,TEMP,RH,BAROMETER,RADIATION,INNER_TEMP,PM10,PM1,PM2.5
6521,0.8181818181818182,0.2333333333333333,0.0,1.0,0.06982502476064709,0.316084020025771,0.6640619663665797,0.0009515814423745465,0.34816698453062145,0.00028715864647801346,0.360970387258427,0.4416051294421575,0.22445030886842912,0.25637411472475685
6522,0.8181818181818182,0.2666666666666666,0.0,0.0,0.07175085286673269,0.3166617224305168,0.6525894454993786,0.0008375747805481216,0.34414070777707195,0.000257753996435304,0.36833568201533046,0.5225515447205081,0.23726657357222314,0.28266309941411594
6523,0.8181818181818182,0.2666666666666666,0.0,0.04347826086956521,0.0826194013425773,0.652251041424623,0.6449392767858364,0.0008047341744004972,0.336088154269973,0.0002740212748202763,0.39972525257736957,0.4992776346880601,0.2571980544839175,0.29660144729038623
6524,0.8181818181818182,0.2666666666666666,0.0,0.08695652173913042,0.08041295256960493,0.7073459221420548,0.6333683966066038,0.0007701818760536602,0.328035600762874,0.0002339811193524555,0.4157683092391882,0.4504161706079021,0.2844607228231285,0.307997329879552
6525,0.8181818181818182,0.2666666666666666,0.0,0.13043478260869565,0.09190189281391,0.6539184100893548,0.6217128181309,0.0008807651534816668,0.32337359610086835,0.00019707087061186942,0.42268536583006283,0.35579279917206813,0.23157735911576055,0.2494860550034174
6526,0.8181818181818182,0.2666666666666666,0.0,0.17391304347826086,0.09568889622537691,0.012324709079079154,0.6098168057813418,0.000832399897155162,0.3225259588895959,0.00017579985976164635,0.422927220955618,0.32570245811707765,0.22436451208255426,0.24038796530971
6527,0.8181818181818182,0.2666666666666666,0.0,0.21739130434782608,0.12447039727082647,0.1283108177108011,0.6096993210475268,0.000832399897155162,0.32739987285441785,0.00022521943966535932,0.4204731976149859,0.40854492022856315,0.2721740313838726,0.29537808533215604
6528,0.8181818181818182,0.2666666666666666,0.0,0.2608695652173913,0.09591586882359411,0.0939409111597628,0.6117730632095192,0.0008876517290738357,0.3358762449671531,0.000280898833023543,0.4120179424255812,0.3695994438954295,0.23363352346690014,0.26013462300505563
6529,0.8181818181818182,0.2666666666666666,0.0,0.30434782608695654,0.1661865852316496,0.1256832678078365,0.6152675509897407,0.0008945781114613367,0.3432930705657995,0.05351311696034167,0.3972357571516562,0.20287701114543533,0.1212477219474095,0.1333012422442841
6530,0.8181818181818182,0.2666666666666666,0.0,0.3478260869565217,0.18705843512710466,0.12387645373506248,0.6197729539213946,0.0009412316755886291,0.3570671752489929,0.22950962546702144,0.39539765819743755,0.16941736114893693,0.08905824714207947,0.09957155736636764
6531,0.8181818181818182,0.2666666666666666,0.0,0.3913043478260869,0.13898426323319027,0.11904168223051728,0.6425322058441825,0.000955044633568299,0.3723246450519184,0.42682347568008416,0.39772591687278097,0.19884369674663266,0.08027088116257601,0.0953740961083792
6532,0.8181818181818182,0.2666666666666666,0.0,0.43478260869565216,0.19215087487619678,0.13471933024896424,0.6652176882829471,0.0010587015286088065,0.3712650985378261,0.6169673685087832,0.3892222906582652,0.15635772256503233,0.07358731154292204,0.08411198548986337
6533,0.8181818181818182,0.2666666666666666,0.0,0.4782608695652174,0.17975404423902275,0.1505025583620717,0.7009029931285093,0.0010051613888893418,0.3574909938546291,0.7424828057184013,0.3984289091043943,0.1601965041150182,0.06958799791720906,0.08066077502639536
6534,0.8181818181818182,0.2666666666666666,0.0,0.5217391304347826,0.22213051612193244,0.16221597263760767,0.7299681698337454,0.0010690911021900527,0.3388429752066102,0.8035674656285535,0.43164045494561487,0.13268955929231546,0.060579039549359774,0.06874124032945668
6535,0.8181818181818182,0.2666666666666666,0.0,0.5652173913043478,0.08902690656982501,0.10233612234707427,0.7584349940574584,0.0009654342071495469,0.3189235007416826,0.7392190542955936,0.4930458589565402,0.12026850720679362,0.0584305696906582,0.06467994457638432
6536,0.8181818181818182,0.2666666666666666,0.0,0.6086956521739131,0.09076978100583251,0.03359571162182036,0.7982787120394532,0.0008289367059614133,0.2992159355795713,0.675704598373509,0.5401108663895545,0.08879335164535886,0.048667487160067205,0.05386941408940647
6537,0.8181818181818182,0.2666666666666666,0.0,0.6521739130434783,0.11227577858479149,0.03803704786796108,0.7899591535634758,0.0008773019622879165,0.2818393727484647,0.5194357684196426,0.5553638629745601,0.09192870241402297,0.04739591962320417,0.051496091890439945
